date,data,cols
1953,"A Peek Into The Markets: U.S. Stock Futures Up Ahead Of Housing Starts, Consumer Sentiment Data.JP Morgan Downgrades Kroger to Neutral.Telsey Advisory Group Downgrades Kroger to Market Perform.5 Stocks To Watch For June 16, 2017.Telsey Advisory Group Downgrades The Kroger Co to Market Perform from Outperform.Kroger Spokesperson Responds To Amazon/Whole Foods Merger, Tells Benzinga: 'We expect to continue to gain share,' Co. Will Develop Business To Respond To 'Ever-Evolving Landscape' As It's Done In the Past.Indexes Close Mixed As Amazon-Whole Foods Deal Shapes Much Of Session.Stocks Spoiled As Grocers Dive On Amazon's Stunning Move.Amazon to Acquire Whole Foods for $Ã¢ÂÂ'.7 Billion.Cramer On Kroger: Don't Forget Grocery Is Still Part Of Retail.Kroger Reports Ã¢ÂÂst-Quarter Results.Kroger Shares Down 12% Following News Amazon Will Buy Whole Foods.Here's How Grocery Stocks are Reacting to the Amazon-Whole Foods Deal.Housing Starts And Permits Results For May.Watching Grocer Stocks Following News Amazon Will Buy Whole Foods.Benzinga's Top Upgrades, Downgrades For June 16, 2017.Amazon's Acquisition Of Whole Foods Should Create Lower Prices, Offer Better Consumer Experience.Mid-Day Market Update: Celsion Jumps After Withdrawing Stock Offering; Booz Allen Shares Drop.Speculating Grocer Consolidation Amid AmazonÃ¢ÂÂWhole Foods Deal.Amazon Scoops Up Whole Foods in $13.7 Billion Deal.Amazon Will Buy Whole Foods For $13.7 Billion.Analysis: Food Sector Weakness In Response To AmazonÃ¢ÂÂWhole Foods Deal Is 'Overblown'.Mid-Afternoon Market Update: Kroger Falls Following AmazonÃ¢ÂÂWhole Foods Deal; Hornbeck Offshore Shares Spike Higher.15 Biggest Mid-Day Losers For Friday.Kroger Won't Have It Easy Over The Next Few Years, But Others May Struggle More.Company News for June 16, 2017.Mid-Morning Market Update: Markets Open Lower; Amazon To Buy Whole Foods For $13.7 Billion.5 Biggest Price Target Changes For Friday.The Effects Of Amazon-Whole Foods Deal Will Be Wide Spanning; Grocers Already Taking A Big Hit.Housing Starts & Permits Disappoint",channel1
1954,"Amazon Accelerates Grocery Push with Whole Foods Buyout.Morgan Stanley Downgrades Kroger to Equal-Weight.Dan Nathan's Bullish Kroger Trade.A Peek Into The Markets: U.S. Stock Futures Signal Higher Start On Wall Street.Segalas: Keep Evolving, but Stay True to a Philosophy.Seeing Notable Block Trade In Kroger; 934,750 Shares At $22.87.Costco Now Oversold in Response to Amazon's Whole Foods Offer.Benzinga's Top Upgrades, Downgrades For June 19, 2017.Friday's Kroger Sell-Off A Buying Opportunity?.Whole Foods' Buyout by Amazon, Worries Wal-Mart & Others.Stock Market News for June 19, 2017.The Zacks Analyst Blog Highlights: Amazon, Whole Foods Market, Walmart, Kroger and Sprouts Farmers Market.Benzinga's Option Alert Recap From June 19.Option Alert: Kroger Jul 20 Put; 9935 @Bid @$0.10; Ref=$22.52.Winners And Losers From Amazon's Purchase Of Whole Foods.Tough Time Ahead for Grocery Stocks and ETFs?.As Margin Threats Intensify, Kroger Shares May Be Past Their Expiration Date.Congressman Lists Lawmakers Concerns Surrounding Amazon's Acquisition Of Whole Foods",channel1
1955,"CAI International, Kroger, Broadcom, Regeneron and Vodafone Group highlighted as Zacks Bull and Bear of the Day.The Best Food Stocks to Buy Now.The Best Food Stocks to Buy Now.UBS Is Cautious On Hain Celestial, Campbell Soup And Conagra Following Whole Foods Deal.Bear of the Day: Kroger (KR).Pre-Market Imbalance Update: Kroger 116K Shares To Buy, Alibaba 114K To Buy.Watch These 4 Huge Put Purchases In Tuesday Trade",channel1
1956,"Why Is Kroger Down 26% in 5 days?.Kroger, Costco, Walmart, Target Said to have Expressed Interest in Acquiring FreshDirect -NY Post.Oppenheimer Out Positive On Kroger, Say sThey Would Be Opportunistic In Adding To Positions On Weakness.Analyst: Kroger Should Outmuscle Amazon And Bid For Whole Foods",channel1
1957,"Kroger Raises Qtr. Dividend From $0.12/Share To $0.125/Share, Announces $1B Share Buyback.Is Walmart Thinking About a Whole Foods Bid?.Amazon, Facebook, Broadcom Are Driving This Top Mutual Fund.Companies Holding Shareholder Meetings Today Include: Apogee, Cherokee, Citrix Systems, Kroger, Mylan, Pier 1, TripAdvisor, VBI Vaccines, Universal Display, Ultragenyx Pharma, and ZAGG.Zacks Market Edge Highlights: GrubHub, Costco, Sprouts Fresh Market, Blue Apron and Amazon",channel1
1958,"Good Companies From Warren Buffett's Portfolio.Should You Get Rid of Kroger (KR) Now?.The World Might Be Ending, but Not Before a Dividend Increase and a $Ã¢ÂÂ Billion Share Buyback.Amazon's Whole Foods Deal Just Validated the Brick-and-Mortar Retail Model",channel1
1959,,channel1
1960,"Kroger Sees Capital Investments Ex M&A, Purchases Of Leased Facilities $3.2B-$3.5B.Pre-Market Imbalance Update: Sprint 136K Shares To Buy, BofA 122K To Buy, Kroger 91K To Buy, Verizon 54K Shares To Sell, GM 38K To Sell.UPDATE: Kroger Reaffirms FY17 Adj. EPS $2-$2.05 vs $1.98 Est.; Sees Long-Term Net Earnings Growth 8-11%.Hey, You, Get Off My Cloud.Kroger 10-Q Just Filed.Kroger CEO McMullen On CNBC Says Whole Foods/Amazon Deal ""Doesn't Surprise Me,"" Says Won't Talk About Specifics Of Whether Co. Will Make Competing Bid.UPDATE: Kroger 10-Q Shows Expectation For Liquidity Needs Over Next 12-Month Period $6B-$6.5B",channel1
1961,The Winner In An Amazon-Whole Foods Deal? Blackhawk Network.Costco Down 10% in One Month but All's Well with the Stock.EU's Antitrust Attack On Google Is Really An Attack On U.S. High-Tech Innovation.Seeking Value in the Grocery Aisle,channel1
1962,New Strong Sell Stocks for June 29th.Blue Apron IPOs at Low End of Price Range: Should You Invest?,channel1
1963,"Wells Fargo Raises Estimates On Kroger As Grocer Ramps Up E-Commerce, Meal Prep",channel1
1964,,channel1
1965,Does Walmart Make a Good Dividend Play?.Kroger Downgraded By Vetr To 4 Stars.What Do Your Driving Patterns Say About You? Advertisers Want To Know.The Vetr community has upgraded $KR to 4.5-Stars.,channel1
1966,"Copper Rock Capital Partners, LLC Buys Neenah Paper Inc, VCA Inc, INC Research Holdings Inc, ....Triangle Securities Wealth Management Buys SPDR S&P Dividend, The Kroger Co, Diamondback ...",channel1
1967,"Takeaways From The AMZN / WFM Deal.Jim Cramer Gives His Opinion On Hain Celestial, Kraft Heinz And Kroger",channel1
1968,The Vetr community has downgraded $KR to 4-Stars,channel1
1969,"Portland Global Advisors LLC Buys Celgene Corp, Sells Mobileye NV, The Kroger Co.Pre-Market Imbalance Update: Macy's 85K Shares To Buy, GE 71K Shares To Sell, BofA 51K To Buy, Kroger 41K To Sell, Alibaba 29K To Buy, NIKE 18K To Sell",channel1
1970,"Kempner Capital Management Inc. Buys Williams-Sonoma Inc, Pfizer Inc, The Kroger Co, Sells ...",channel1
1971,The Vetr community has upgraded $KR to 4.5-Stars.,channel1
1972,Bear Of The Day: Amazon (AMZN),channel1
1973,Kroger (KR) Down 6.3% Since Earnings Report: Can It Rebound?,channel1
1974,A Reading Of Optimism And Fear Surrounding The Amazon-Whole Foods Deal,channel1
1975,,channel1
1976,,channel1
1977,"Plug Power Partners with Walmart in New Fuel Cell Deal, Stock Soars.Cedar Wealth Management, LLC Buys Vanguard Total International Stock ETF, Vanguard Short-Term ....Benson Investment Management Company, Inc. ...",channel1
1978,Factors To Consider Before Whole Foods' Q3 Earnings,channel1
1979,5 Retail Stocks with Lower Earnings Beat Predictability.The Vetr community has downgraded $KR to 4-Stars,channel1
1980,"Monarch Capital Management Inc Buys The Kroger Co, Target Corp, Constellation Brands Inc, Sells ...",channel1
1981,"Stock Indexes Peg New Highs; Mastercard Beats Views But Reverses.Dean Foods Caught In The Crossfire Of Walmart, Kroger's 'Price War'.Milestone Group, Inc. Buys PowerShares S&P 5Ã¢ÂÂ¦Ã¢ÂÂ¦ Low Volatility Portfolio, Wells Fargo, ....Whole Foods (WFM) Q3 Earnings Beat, Comparable Sales Decline",channel1
1982,"Kroger's Recent Price Weakness Might Just Be A Good Loss.Benedict Financial Advisors Inc Buys Guggenheim BulletShares Ã¢ÂÂÃ¢ÂÂ¦Ã¢ÂÂ9 Corporate Bond, ...",channel1
1983,,channel1
1984,Amazon Can't Put All Grocery Stores Out Of Business.Kicked to the Curb: Foot Locker Has +50% Upside,channel1
1985,,channel1
1986,Why Amazon Will Not Kill This Business,channel1
1987,"Truepoint, Inc. Buys Vanguard Total International Stock ETF, iShares U.S. ....Equity Investment Corp Acquisition Inc Buys The Kroger Co, Diamond Offshore Drilling Inc, ...",channel1
1988,,channel1
1989,,channel1
1990,The Vetr community has upgraded $KR to 4.5-Stars.,channel1
1991,,channel1
1992,"BBK Capital Partners, LLC Buys Bank of America Corporation, The Kroger Co, US Bancorp, Sells ....Stephens & Co. Initiates Coverage On Kroger with Underweight Rating.Benzinga's Top Upgrades, Downgrades For August 11, 2017.Kroger, Costco Shares Spike Higher Amid Speculation Costco Could Be Pursuing Kroger.Kroger Shares Up 3% Following Speculation Costco Might Be Interested In Co..Kroger Spokesperson Responding To Media Speculation The Co. Had Been Approached By Costco Says It Won't Comment On Rumor Or Speculation",channel1
1993,"Why Aldi is the Grocery Store of the Future.Wall Street's M&A Chatter From August 11-13: Altice, Costco-Kroger, United Technologies-Rockwell Collins",channel1
1994,,channel1
1995,,channel1
1996,"Dynamic Technology Lab Private Ltd Buys Micron Technology Inc, FedEx Corp, Walgreens Boots ...",channel1
1997,"Hahn Capital Management Llc Buys East West Bancorp Inc, Sells The Kroger Co, CIT Group Inc.John Buckingham Picks Up 4 Retailers in Ã¢ÂÂnd Quarter",channel1
1998,Beans And Bugs: Meat Alternatives Quietly Proliferate,channel1
1999,"Kroger Option Alert: Sep 8 $25 Calls Sweep (3) at the Ask: 2750 @ $0.201 vs 396 OI; Ref=$22.855.Paradigm Financial Advisors, LLC Buys Qualcomm Inc, CVS Health Corp, Monsanto Co, Sells Boeing ...",channel1
2000,Watch These 10 Huge Call Purchases In Wednesday Trade.Ã¢ÂÂÃ¢ÂÂ¦ Low-PE Stocks for the Value Investor,channel1
2001,"Kroger Shares Down 7.8% Following News Whole Foods Will Offer Discounts To Amazon Prime Members; Co. Responds By Telling Benzinga It Has 'Human connection, assets, scale and expertise' To Create 'Long-Term Value For Shareholders'.It's a Go: Amazon-Whole Foods Merger Gets FTC Approval.Amazon-Whole Foods: Everything You Need To Know As A Shopper And Prime Member.Kroger, Grocers Fall Hard After Amazon-Whole Foods News.Kroger Option Alert: Sep 15 $21 Calls Sweep (17) at the Ask: 750 @ $1.65 vs 33 OI; Ref=$22.01.Kroger Shares Down 5%, Costco Down 3.3%, Sprouts Farmers Market Down 3.5%, Wal-Mart Down 1.5%, Ingles Markets Down 2.5% On News Amazon Will Offer Prime Members Benefits In Store At Whole Foods.Amazon-WFM Merger Deal Clears Shareholder, Regulatory Hurdle.Costco, Sprouts Farmers Market, Kroger All Falling On News That Amazon Prime Members Will Get Special Savings & In-Store Benefits At Whole Foods Stores.Grocery Stocks (KR, COST) Sink On Amazon-Whole Foods Approval",channel1
2002,"Amazon-Whole Foods Deal Details Shouldn't Surprise Anyone, Least Of All Grocer Investors.Kroger Option Alert: Apr 20 $22 Puts Sweep (14) at the Ask: 1706 @ $2.301 vs 2 OI; Ref=$21.95.Watch These 7 Huge Call Purchases In Friday Trade.Amazon Strikes a Blow at Rivals with Whole Foods Price Cuts.Which Food Stocks Should You Buy Amid Grocery Industry Woes?",channel1
2003,Watch These 7 Huge Put Purchases In Monday Trade.Grocery Stocks Sink On First Day Of Amazon & Whole Foods Merger.'Farm Fresh' Amazon Echo Speakers Now Available at Whole Foods.The Biggest Threat To Kroger Isn't Amazon And Whole Foods Ã¢ÂÂ It's Still Walmart,channel1
2004,Kroger Shares Down 0.3% Just After Open; Hearing Cleveland Research Suggesting Co.'s Q2 Is Tracking Better Than The Street,channel1
2005,"Sysco vs. McCormick: Which Food Stock Tastes Better Now?.Should KHC, K, GIS Worry About Amazon-Whole Foods Merger?",channel1
2006,,channel1
2007,"Costco After the Recent Correction: Overvalued or Undervalued?.Deutsche Bank: Kroger Likely To Improve In Q2, Shares 'Attractive' Despite Competitive Pressure.Contrarian: Amazon Is One Of The Weakest Retailers There Is.The Super Bowl Of ETFs, Top Solar Stock Lead Investing Action Plan",channel1
2008,Has Kroger Shelved Its Sales Struggles? A Q2 Preview.Kroger (KR) to Report Q2 Earnings: What's in the Cards?,channel1
2009,Benzinga's Option Alert Recap From September 6.Kroger Option Alert: Fri $21.5 Puts Sweep (39) at the Ask: 2149 @ $0.4 vs 382 OI; Ref=$22.385,channel1
2010,Watch These 5 Huge Put Purchases In Thursday Trade.Kroger to Post Ã¢ÂÂnd-Quarter Financial Results.Kroger Earnings Due But Focus On These 2 Rival Stocks: Investing Action Plan,channel1
2011,"22 Biggest Mid-Day Losers For Friday.Kroger Sees FY17 Adj. EPS $2.00-$2.05 vs $1.98.Kroger (KR) Q2 Earnings Miss, Sales Beat, Guidance Intact.Kroger Falls On Inline Q2.Grocery Stocks Sink After Kroger (KR) Reports Q2 Earnings.Kroger Slips on Low Earnings.Kroger Said Will Continue To Provide Annual Guidance, 'but will no longer provide longer-term guidance'.Kroger Hurt by Price Cuts.Kroger Reports Q2 EPS $0.39, Inline, Sales $27.6B vs $27.49B Est..Kroger Reaffirmed FY17 Outlook But Said '...guidance does not include any effect from hurricanes Harvey and Irma'.Earnings Scheduled For September 8, 2017.7 Stocks To Watch For September 8, 2017.Stocks Mixed: Financials Snap Back, Video Game Makers Are 'Buys'",channel1
2012,"Top Stock Reports for Gilead, Oracle & Morgan Stanley.A Peek Into The Markets: U.S. Stock Futures Signal Higher Start On Wall Street.7 Biggest Price Target Changes For Monday.Kroger's Turnaround: No One Said This Was Going To Be Easy.Deutsche Bank Downgrades Kroger to Hold, Lowers Price Target to $21.00.5 Stocks To Watch For September 11, 2017.Benzinga's Top Upgrades, Downgrades For September 11, 2017",channel1
2013,"Kynikos Associates' Jim Chanos On CNBC Says He Has Been Shorting Grocery Names Before Amazon-Whole Foods Based On Thin Margins.The Zacks Analyst Blog Highlights: Gilead, Oracle, Morgan Stanley, Expedia and Kroger.Pivotal Research Upgrades Kroger to Buy, Announces $25.00 Price Target.The Market In 5 Minutes.Benzinga's Top Upgrades, Downgrades For September 12, 2017",channel1
2014,,channel1
2015,Kroger Plodding Along Despite Severe Headwinds,channel1
2016,"Stock Market News For Sep 15, 2017.Kroger Takes Quite a Hammering: Down 38% YTD on Retail Woes.Which Retailers Should Get Investors' Attention?",channel1
2017,,channel1
2018,Benzinga's Option Alert Recap From September 19.Kroger Option Alert: Oct 13 $21.5 Calls at the Ask: 3000 @ $0.551 vs 261 OI; Ref=$21.2262.Cautious Call On Kellogg; Shares Downgraded On Risk To Shelf Space,channel1
2019,Watch These 10 Huge Call Purchases In Wednesday Trade.Walmart to Enable Online Ordering for Food Stamp Recipients,channel1
2020,Kroger's Subsidiary Ralphs Grocery Introducing Meal Kits; Yesterday Albertson's Announced Acquisition Of Meal-Kit Co. Plated,channel1
2021,,channel1
2022,,channel1
2023,,channel1
2024,,channel1
2025,Does Kroger Have Time to Recoup?.5Ã¢ÂÂ-Week Company Lows,channel1
2026,Walmart Brings Added Competition To The Grocer Space.Here's Why Whole Foods' CEO Feels 'A Bit Like Houdini',channel1
2027,"Kroger Shares Make New 52 Week Low Of $19.88, Now Down 1.20% At $19.82",channel1
2028,"Amazon's Whole Foods Is Already Stealing Market Share From Walmart, Kroger And Costco.Shares of Kroger Spiking Higher On Chatroom Rumor",channel1
2029,"Benzinga's Option Alert Recap From October 4.Wall Street's M&A Chatter From October 2: Kroger, ILG, Methode Electronics-Pacific Insight, Ultragenyx-Dimension.Kroger Option Alert: Dec 15 $22 Calls Sweep (22) at the Ask: 946 @ $0.9 vs 582 OI; Ref=$20.525.Kroger Option Alert: Dec 15 $22 Calls Sweep (48) at the Ask: 2156 @ $0.95 vs 582 OI; Ref=$20.55",channel1
2030,"Kroger Option Alert: Nov 17 $23 Puts at the Ask: 5000 @ $2.75 vs 26 OI; Ref=$20.75.Watch These 8 Huge Call Purchases In Thursday Trade.Kroger Shares Up 1.5% Over Last Few Mins As Traders Circulating Oct. 4 Report From Mena.nl Highlighting Oct. 3 Tweet From Obscure Twitter Account.Benzinga's Option Alert Recap From October 5.FedEx, UPS Shrug Off Amazon Challenge...For Now",channel1
2031,Watch These 10 Huge Put Purchases In Friday Trade.Kroger Option Alert: Apr 20 $20 Puts at the Ask: 1000 @ $1.9 vs 734 OI; Ref=$20.58,channel1
2032,"The Week Ahead: New IPOs, Bank Earnings, And Some Notable FDA Actions.Watch These 7 Huge Put Purchases In Monday Trade.SPDR Retail ETF Down 1.6% For Session While Wal-Mart Is Up 2.5%; A&F Down 6%, JC Penney Down 2.7%, Costco, Nordstrom, Gap, Macy's, Dillard's, Big Lots Down 1.8%, Kroger Down 1.5%, Target Down 1%",channel1
2033,Kroger Shares Rebounding ~0.5% Tues. Morning Following 1.7% Sell Off On Monday; Grocers Were Under Pressure Mon. With The Majority Of Retail.3 Reasons Why Blue Apron Investors Could Already Be Doomed,channel1
2034,"BZ NOTE: Kroger Earlier Issued Guidance, Reaffirmed FY17 Outlook And Said Expecting FY18 Earnings Flat To Up 'Slightly'.Kroger Shares Halted Up 2.5% At $21.04, But Well Off Session High Of $22.03; Co. Is Hosting Investor Conference Wed., Runs From 9 a.m. EDT To ~2 p.m..Kroger Shares Halted News Pending.Kroger Issues Release Highlighting Clarification Related To Convenience Store Business Generating $4B In Annual Sales.Kroger shares rise as company says it is mulling sale of convenience stores.Ã¢ÂÂ Stocks Gain on Wednesday.Fed Minutes Fail To Stir Market, But Check Out These Bullish Charts.From Kroger's Investor Conference, Which Is Currently Ongoing: Reaffirms FY17 EPS Outlook $2-$2.05.UPDATE: Kroger Says Convenience Store Unit Generated $1.4B In 2016, 'This figure only reflects inside sales'.From Kroger's Investor Conference: Mgmt. Intends To Explore Strategic Alternatives For Co.'s Convenience Store Unit.UPDATE: Kroger Says Convenience Store Unit Includes 784 Stores (68 Franchise Operations) Located Across 18 States.Companies Holding Analyst/Investor Days Include Kroger, Veeva Systems, and Western Digital.Why Did Kroger (KR) Stock Gain Today?.From Kroger's Investor Conference: Sees FY18 EPS Flat To Up 'Slightly'.For Kroger, Is Selling Assets A Good Thing? Street Thinks So.UPDATE: Kroger Says Intent To Explore Strategic Alternatives For Convenience Store Unit Is 'part of its Restock Kroger plan to redefine the food and grocery customer experience in America'.Kroger Shares Resume Trade, Now Up 2.6%.Kroger Shares Showing Indication, Could Resume Trade Soon: $20.75-$21.75 Range.Kroger Explores Strategic Alternatives For Convenience Stores",channel1
