MapDate,AreaOfInterest,OT,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
20000104,Total,57.29,42.71,19.61,7.9,0.0,0.0,2000-01-04,2000-01-10,1,2000-01-04,2000-01-04,2000-01-10,"The contiguous United States experienced a warmer-than-normal monthly mean temperature in January 2000, ranking as one of the warmest on record.",NA;NA,search,2000-01-03,2000-01-09,1,31
20211221,Total,39.37,60.63,46.17,30.67,14.68,3.07,2021-12-21,2021-12-27,1,2021-12-21,2021-12-21,2021-12-27,"The contiguous United States (CONUS) has been studied for its precipitation patterns, with a focus on flooding mechanisms, soil moisture influence, and drought predictions.","In the long-term, projected changes to spring and summer precipitation in the Midwest may lead to increased flooding vulnerabilities, while snowmelt could decrease over the continental U.S. and southern Canada, resulting in larger flooding vulnerabilities.;In the short-term, it is likely that the CONUS will continue to experience varying precipitation patterns, with some areas receiving above-average precipitation and others experiencing drought conditions.",search,2021-12-20,2021-12-26,1,31
20211228,Total,38.5,61.5,46.23,30.3,11.7,1.59,2021-12-28,2022-01-03,1,2021-12-28,2021-12-28,2022-01-03,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","In the long-term, it is possible that the contiguous U.S. will experience more extreme precipitation events, as suggested by the study on divergent responses of maize yield to precipitation.;Based on the available data, it is likely that precipitation patterns will continue to vary across the contiguous U.S. over the next 1-4 weeks, with some areas experiencing above-normal precipitation and others experiencing drought.",search,2021-12-27,2022-01-02,1,31
20220104,Total,39.91,60.09,45.82,29.35,10.33,1.3,2022-01-04,2022-01-10,1,2022-01-04,2022-01-04,2022-01-10,"The annual precipitation total for the contiguous U.S. in 2021 was 30.48 inches, 0.54 inch above average, ranking in the middle third of the historical record.","For the next few months, it is possible that the contiguous U.S. will experience a mix of wet and dry conditions, with some regions experiencing drought and others receiving above-average precipitation.;Based on the current trends, it is likely that the next 1-4 weeks will see continued precipitation across the contiguous U.S., with some areas receiving above-average rainfall.",search,2022-01-03,2022-01-09,1,31
20220111,Total,39.92,60.08,45.96,29.53,9.6,1.03,2022-01-11,2022-01-17,1,2022-01-11,2022-01-11,2022-01-17,"The contiguous U.S. average annual precipitation was 30.48 inches in 2021, which is 0.54 inches above the long-term average.","In the long term, the southwestern US can expect increased precipitation, while other regions may experience more extreme weather events, such as heavy precipitation and droughts.;In the short term, it is likely that the contiguous US will continue to experience above-average precipitation, with potential for heavy precipitation events in certain regions.",search,2022-01-10,2022-01-16,1,31
20220118,Total,40.65,59.35,46.06,30.08,9.43,1.0,2022-01-18,2022-01-24,1,2022-01-18,2022-01-18,2022-01-24,"The contiguous United States has shown a warming trend, with temperatures rising by 0.6°F in Kentucky and an average increase of 1.2°F across the country since the beginning of the 20th century.","In the long term, the contiguous United States can expect to experience more frequent and intense heatwaves, droughts, and heavy precipitation events, leading to increased climate-related risks and challenges.;Based on the current trends, it is likely that the next 1-4 weeks will continue to experience above-average temperatures in the contiguous United States, with potential for increased precipitation in the southwestern region.",search,2022-01-17,2022-01-23,1,31
20220125,Total,40.59,59.41,46.14,30.4,10.2,1.1,2022-01-25,2022-01-31,1,2022-01-25,2022-01-25,2022-01-31,"Objective facts about the Monthly Contiguous U.S. Precipitation situation: Monthly precipitation amounts were mostly below normal, with only a few areas receiving above-normal totals.","Long-term predictions (next 4-12 months): The Palmer Drought Index suggests that moderate to extreme drought is likely to persist in the West and Great Plains, with some areas experiencing prolonged periods of drought. The SPI and SPEI indices also indicate that dryness is likely to continue in these regions. Here is the filtered and summarized information:;Short-term predictions (next 1-3 months): Based on the current drought and precipitation patterns, it is likely that drought conditions will continue to worsen in the West, Great Plains, and Midwest, with above-normal temperatures and below-normal precipitation expected in these regions.",report,2022-01-01,2022-01-31,0,31
20220201,Total,39.41,60.59,46.33,30.52,10.21,1.12,2022-02-01,2022-02-07,1,2022-02-01,2022-02-01,2022-02-07,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","The long-term precipitation pattern in the contiguous U.S. may be influenced by climate variability modes, leading to non-uniform changes in different daily precipitation events.;Drier-than-average conditions are expected in the western U.S. in the next 1-4 weeks, while some precipitation is expected along the southeastern coast.",search,2022-01-31,2022-02-06,1,31
20220208,Total,40.34,59.66,46.5,29.58,9.46,1.12,2022-02-08,2022-02-14,1,2022-02-08,2022-02-08,2022-02-14,"The contiguous United States experienced its 14th driest January on record in 2022, with precipitation at about 70% of average.","In the long term, climate projections suggest that Minnesota and other parts of the contiguous United States may experience changes in precipitation patterns, with potential increases in warm-season precipitation.;In the short term, it is likely that the contiguous United States will continue to experience below-average precipitation, potentially exacerbating drought conditions.",search,2022-02-07,2022-02-13,1,31
20220215,Total,39.18,60.82,47.81,30.37,9.9,1.04,2022-02-15,2022-02-21,1,2022-02-15,2022-02-15,2022-02-21,The national maps showing the change in annual and seasonal precipitation across the contiguous United States were created using the Climate Information System.,"For the next few months, the precipitation outlook suggests that the contiguous US will experience a mix of wet and dry conditions, with no clear trend or pattern emerging.;For the next 1-4 weeks, it is predicted that only parts of the Midwest, northern Rockies, and Pacific Northwest will experience above-average precipitation, while the rest of the contiguous US will be drier than average.",search,2022-02-14,2022-02-20,1,31
20220222,Total,38.52,61.48,48.19,30.32,10.17,1.03,2022-02-22,2022-02-28,1,2022-02-22,2022-02-22,2022-02-28,"Objective facts about the Monthly Contiguous U.S. Precipitation situation: About 34% of the contiguous United States was affected by severe to extreme drought as of the end of February 2022, an increase of about 6% from last month. About 52% of the contiguous U.S. fell in the moderate to extreme drought categories (based on the Palmer Drought Index) at the end of February. According to the weekly U.S. Drought Monitor (USDM), as of March 1, 2022, 59.17% of the contiguous U.S. was classified as experiencing moderate to exceptional (D1-D4) drought.","Long-term predictions: For the next 4-12 months, the drought situation is expected to persist, with the West and central Plains continuing to experience moderate to extreme drought. Wetter-than-normal conditions are expected to continue in the East, with the possibility of some relief from drought in the western Great Lakes. Here is the filtered information useful for making predictions about Monthly Contiguous U.S. Precipitation:;Short-term predictions: For the next 1-3 months, the drought situation is expected to continue, with expansion and intensification of drought in parts of the West, central Plains, and western Great Lakes. Wetter-than-normal conditions are expected to continue in the East, with the Gulf of Mexico to Mid-Atlantic coasts being mostly drier than normal.",report,2022-02-01,2022-02-28,0,31
