"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-20,51,Moderate,PM2.5,34-019-0001,35,2020-11-20,2020-11-20,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-21,57,Moderate,PM2.5,34-023-0011,33,2020-11-21,2020-11-21,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-22,32,Good,Ozone,36-005-0110,33,2020-11-22,2020-11-22,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-23,40,Good,NO2,34-039-0004,34,2020-11-23,2020-11-23,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-24,35,Good,PM2.5,36-081-0125,32,2020-11-24,2020-11-24,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-25,43,Good,NO2,34-039-0004,32,2020-11-25,2020-11-25,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-26,40,Good,PM2.5,34-039-2003,34,2020-11-26,2020-11-26,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-27,42,Good,PM2.5,36-059-0005,32,2020-11-27,2020-11-27,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-28,34,Good,PM2.5,34-039-0004,32,2020-11-28,2020-11-28,The Air Quality Index in New York City is being evaluated as a risk communication tool.,"In the long-term, air quality in New York City is likely to continue to improve as the city implements more measures to reduce emissions and improve air quality.;In the short-term, air quality in New York City is likely to remain a concern, but may improve slightly as the city continues to implement measures to reduce emissions.",search,2020-11-16,2020-11-22,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-29,55,Moderate,PM2.5,34-019-0001,34,2020-11-29,2020-11-29,"New Jersey has been monitoring air quality since 1965, and as a result of state, regional, and national air pollution reduction efforts, air quality has improved over time.","In the long term, it is likely that efforts to transition to renewable energy sources, such as offshore wind farms, will help to improve air quality and reduce the negative impacts of pollution on both human health and the environment.;In the short term, it is likely that air quality will continue to be a concern, particularly in areas prone to wildfires or with high levels of industrial activity.",search,2020-11-23,2020-11-29,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-30,45,Good,NO2,36-005-0110,28,2020-11-30,2020-11-30,"New Jersey has been monitoring air quality since 1965, and as a result of state, regional, and national air pollution reduction efforts, air quality has improved over time.","In the long term, it is likely that efforts to transition to renewable energy sources, such as offshore wind farms, will help to improve air quality and reduce the negative impacts of pollution on both human health and the environment.;In the short term, it is likely that air quality will continue to be a concern, particularly in areas prone to wildfires or with high levels of industrial activity.",search,2020-11-23,2020-11-29,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-12-01,44,Good,PM2.5,34-039-0004,31,2020-12-01,2020-12-01,"New Jersey has been monitoring air quality since 1965, and as a result of state, regional, and national air pollution reduction efforts, air quality has improved over time.","In the long term, it is likely that efforts to transition to renewable energy sources, such as offshore wind farms, will help to improve air quality and reduce the negative impacts of pollution on both human health and the environment.;In the short term, it is likely that air quality will continue to be a concern, particularly in areas prone to wildfires or with high levels of industrial activity.",search,2020-11-23,2020-11-29,2.0,31
